antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'DOTCOM POSTAGE'}),0.012420817289777668,0.04384548503291517,0.011054527387902123,0.8899999999999999,20.2985552407932,1.0,0.010509930629326602,8.692313772428037,0.9626928419716831,0.24450549450549447,0.8849558326838138,0.5710623229461755,"JUMBO SHOPPER VINTAGE RED PAISLEY, RED TOADSTOOL LED NIGHT LIGHT",DOTCOM POSTAGE,"JUMBO SHOPPER VINTAGE RED PAISLEY, RED TOADSTOOL LED NIGHT LIGHT → DOTCOM POSTAGE"
"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'DOTCOM POSTAGE'}),0.016333374736057633,0.04384548503291517,0.014470252142590982,0.8859315589353611,20.205764818664566,1.0,0.013754107405064173,8.38228791454477,0.9662919826028382,0.3165760869565217,0.8807008289151198,0.6079799437736295,"JUMBO BAG RED RETROSPOT, RED TOADSTOOL LED NIGHT LIGHT",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, RED TOADSTOOL LED NIGHT LIGHT → DOTCOM POSTAGE"
"frozenset({'SUKI  SHOULDER BAG', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'DOTCOM POSTAGE'}),0.012482921376226556,0.04384548503291517,0.011054527387902123,0.8855721393034826,20.19756740377433,1.0,0.010507207645533725,8.355959022103653,0.9625039482358893,0.24417009602194784,0.8803249277126965,0.5688483925979169,"JUMBO SHOPPER VINTAGE RED PAISLEY, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"JUMBO SHOPPER VINTAGE RED PAISLEY, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'JUMBO BAG RED RETROSPOT', 'LOVEBIRD HANGING DECORATION WHITE '})",frozenset({'DOTCOM POSTAGE'}),0.011675568252391008,0.04384548503291517,0.010309278350515464,0.8829787234042552,20.138418419625093,1.0,0.009797357397454475,8.170774946082354,0.9615705501407414,0.228021978021978,0.8776125879615041,0.5590531010788982,"JUMBO BAG RED RETROSPOT, LOVEBIRD HANGING DECORATION WHITE ",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, LOVEBIRD HANGING DECORATION WHITE  → DOTCOM POSTAGE"
"frozenset({'RECYCLING BAG RETROSPOT ', 'JAM MAKING SET PRINTED'})",frozenset({'DOTCOM POSTAGE'}),0.012172400943982115,0.04384548503291517,0.010744006955657682,0.8826530612244897,20.13099092328149,1.0,0.01021030213225367,8.148099344936892,0.9620356298455739,0.2373113854595336,0.8772719921951633,0.5638477770711684,"JAM MAKING SET PRINTED, RECYCLING BAG RETROSPOT ",DOTCOM POSTAGE,"JAM MAKING SET PRINTED, RECYCLING BAG RETROSPOT  → DOTCOM POSTAGE"
frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),0.022233262948702023,0.026642653086573098,0.011923984598186561,0.5363128491620113,20.1298589678478,1.0,0.011331631486461734,2.0991682541867887,0.9719317676575203,0.3226890756302521,0.5236208445866589,0.4919326483572294,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT WHITE FAIRY  → CHRISTMAS CRAFT TREE TOP ANGEL
frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),0.026642653086573098,0.022233262948702023,0.011923984598186561,0.44755244755244755,20.129858967847795,1.0,0.011331631486461734,1.769881562004248,0.9763346998022077,0.3226890756302521,0.4349904414691,0.4919326483572294,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT WHITE FAIRY ,CHRISTMAS CRAFT TREE TOP ANGEL → CHRISTMAS CRAFT WHITE FAIRY 
"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG PEARS'}),0.021053285306173147,0.03403303937399081,0.014408148056142094,0.6843657817109143,20.108864629761207,1.0,0.013691640768365241,3.0603999967496915,0.9707072651582602,0.3541984732824427,0.673245327061151,0.5538617229722455,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF",JUMBO BAG PEARS,"JUMBO BAG APPLES, JUMBO BAG VINTAGE LEAF → JUMBO BAG PEARS"
"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG APPLES'})",frozenset({'SUKI  SHOULDER BAG'}),0.015960750217364303,0.03148677182958639,0.01006086200471991,0.6303501945525292,20.019524324822136,1.0,0.009558309504396739,2.620083154103119,0.9654582003903556,0.2691029900332226,0.6183327241221434,0.474938410885732,"DOTCOM POSTAGE, JUMBO BAG APPLES",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, JUMBO BAG APPLES → SUKI  SHOULDER BAG"
"frozenset({'JUMBO STORAGE BAG SUKI', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'DOTCOM POSTAGE'}),0.01198608868463545,0.04384548503291517,0.010495590609862129,0.8756476683937823,19.97121636894714,1.0,0.00997005473783675,7.689075891193633,0.9614519859809173,0.23150684931506846,0.8699453596048767,0.5575122194660129,"JUMBO STORAGE BAG SUKI, ROSES REGENCY TEACUP AND SAUCER ",DOTCOM POSTAGE,"JUMBO STORAGE BAG SUKI, ROSES REGENCY TEACUP AND SAUCER  → DOTCOM POSTAGE"
"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'DOTCOM POSTAGE'}),0.01235871320332878,0.04384548503291517,0.01080611104210657,0.8743718592964823,19.942118524634502,1.0,0.010264237267323928,7.610989939137989,0.9617407544734204,0.2380300957592339,0.868611046920756,0.560415391404615,"RED TOADSTOOL LED NIGHT LIGHT, WHITE HANGING HEART T-LIGHT HOLDER",DOTCOM POSTAGE,"RED TOADSTOOL LED NIGHT LIGHT, WHITE HANGING HEART T-LIGHT HOLDER → DOTCOM POSTAGE"
"frozenset({'JUMBO BAG RED RETROSPOT', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.016147062476710966,0.04384548503291517,0.014097627623897652,0.8730769230769231,19.912584441054694,1.0,0.013389651837749475,7.5333386027709714,0.9653683650275545,0.3071718538565629,0.8672567300197853,0.597303334059708,"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG RED RETROSPOT",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG RED RETROSPOT → DOTCOM POSTAGE"
"frozenset({'JUMBO BAG RED RETROSPOT', 'SKULL SHOULDER BAG'})",frozenset({'DOTCOM POSTAGE'}),0.01161346416594212,0.04384548503291517,0.010122966091168799,0.8716577540106951,19.880216933541377,1.0,0.009613768121900687,7.450037262451866,0.9608576236100912,0.2232876712328767,0.8657724834424664,0.5512679704897668,"JUMBO BAG RED RETROSPOT, SKULL SHOULDER BAG",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, SKULL SHOULDER BAG → DOTCOM POSTAGE"
frozenset({'SKULL SHOULDER BAG'}),frozenset({'SUKI  SHOULDER BAG'}),0.025027946838902,0.03148677182958639,0.01565022978511986,0.6253101736972705,19.859456443537375,1.0,0.014862180533640334,2.5848399400839517,0.9740239748361285,0.38297872340425526,0.6131288500720391,0.5611757969078068,SKULL SHOULDER BAG,SUKI  SHOULDER BAG,SKULL SHOULDER BAG → SUKI  SHOULDER BAG
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'SKULL SHOULDER BAG'}),0.03148677182958639,0.025027946838902,0.01565022978511986,0.4970414201183431,19.859456443537372,1.0,0.014862180533640334,1.9384738468732414,0.9805195499167926,0.38297872340425526,0.4841302596818626,0.5611757969078068,SUKI  SHOULDER BAG,SKULL SHOULDER BAG,SUKI  SHOULDER BAG → SKULL SHOULDER BAG
"frozenset({'JUMBO STORAGE BAG SUKI', 'SUKI  SHOULDER BAG'})",frozenset({'DOTCOM POSTAGE'}),0.014408148056142094,0.04384548503291517,0.012545025462675444,0.8706896551724138,19.858137149555535,1.0,0.01191329322272784,7.394261582412124,0.9635254262666342,0.27445652173913043,0.8647599913994679,0.5784043176711927,"JUMBO STORAGE BAG SUKI, SUKI  SHOULDER BAG",DOTCOM POSTAGE,"JUMBO STORAGE BAG SUKI, SUKI  SHOULDER BAG → DOTCOM POSTAGE"
"frozenset({'SUKI  SHOULDER BAG', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'DOTCOM POSTAGE'}),0.011737672338839896,0.04384548503291517,0.010185070177617687,0.8677248677248677,19.79051815879011,1.0,0.00967042624076382,7.228528133151158,0.9607476936329095,0.2243502051983584,0.8616592504615367,0.5500097426443036,"SUKI  SHOULDER BAG, WHITE HANGING HEART T-LIGHT HOLDER",DOTCOM POSTAGE,"SUKI  SHOULDER BAG, WHITE HANGING HEART T-LIGHT HOLDER → DOTCOM POSTAGE"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'DOTCOM POSTAGE'}),0.011861880511737673,0.04384548503291517,0.010247174264066575,0.8638743455497382,19.7026978924106,1.0,0.009727084359626954,7.0240581676428135,0.9606405326598904,0.22540983606557377,0.8576321584854433,0.5487926968541892,"GREEN REGENCY TEACUP AND SAUCER, JUMBO SHOPPER VINTAGE RED PAISLEY",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, JUMBO SHOPPER VINTAGE RED PAISLEY → DOTCOM POSTAGE"
"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN'})",frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.01875543410756428,0.03328779033660415,0.012296609116879891,0.6556291390728477,19.69578432341603,1.0,0.011672282158635297,2.8071835319071687,0.9673711801559903,0.30937499999999996,0.6437710649717971,0.5125160620737372,"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN",HAND WARMER SCOTTY DOG DESIGN,"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN → HAND WARMER SCOTTY DOG DESIGN"
"frozenset({'JUMBO BAG RED RETROSPOT', 'SMALL HEART MEASURING SPOONS'})",frozenset({'DOTCOM POSTAGE'}),0.012172400943982115,0.04384548503291517,0.01043348652341324,0.8571428571428571,19.549170376365844,1.0,0.00989978170000923,6.693081604769591,0.960538999958087,0.22888283378746593,0.8505919904984597,0.5475515985430999,"JUMBO BAG RED RETROSPOT, SMALL HEART MEASURING SPOONS",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, SMALL HEART MEASURING SPOONS → DOTCOM POSTAGE"
frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),0.03136256365668861,0.026642653086573098,0.016147062476710966,0.5148514851485149,19.324332433243324,1.0,0.015311480573300246,2.006308000780737,0.9789542860806565,0.38575667655786344,0.501572041974184,0.5604560456045604,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS → CHRISTMAS CRAFT TREE TOP ANGEL
frozenset({'CHRISTMAS CRAFT TREE TOP ANGEL'}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.026642653086573098,0.03136256365668861,0.016147062476710966,0.606060606060606,19.32433243324332,1.0,0.015311480573300246,2.4588488768714822,0.9742072353729344,0.38575667655786344,0.5933056279276705,0.5604560456045604,CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT TREE TOP ANGEL → CHRISTMAS CRAFT LITTLE FRIENDS
"frozenset({'SUKI  SHOULDER BAG', 'DOTCOM POSTAGE'})",frozenset({'FLORAL FOLK STATIONERY SET'}),0.02086697304682648,0.025338467271146442,0.010185070177617687,0.4880952380952381,19.263013538748833,1.0,0.00965633306402278,1.9039899709121793,0.9682923735237607,0.2827586206896551,0.4747871494717423,0.44502801120448177,"DOTCOM POSTAGE, SUKI  SHOULDER BAG",FLORAL FOLK STATIONERY SET,"DOTCOM POSTAGE, SUKI  SHOULDER BAG → FLORAL FOLK STATIONERY SET"
"frozenset({'DOTCOM POSTAGE', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'SUKI  SHOULDER BAG'}),0.01689231151409763,0.03148677182958639,0.010185070177617687,0.6029411764705882,19.14903121011718,1.0,0.009653185819299,2.4392185005773377,0.9640632944548019,0.26666666666666666,0.5900326273503951,0.46320628843253275,"DOTCOM POSTAGE, WHITE HANGING HEART T-LIGHT HOLDER",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, WHITE HANGING HEART T-LIGHT HOLDER → SUKI  SHOULDER BAG"
frozenset({'TOILET METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.024531114147310892,0.038318221338964106,0.017885976897279842,0.729113924050633,19.027864513878917,1.0,0.01694598823569179,3.550133668888872,0.9712718763042664,0.3977900552486188,0.7183204652930767,0.5979443202100815,TOILET METAL SIGN,BATHROOM METAL SIGN,TOILET METAL SIGN → BATHROOM METAL SIGN
frozenset({'BATHROOM METAL SIGN'}),frozenset({'TOILET METAL SIGN'}),0.038318221338964106,0.024531114147310892,0.017885976897279842,0.46677471636953,19.027864513878917,1.0,0.01694598823569179,1.8293747798513955,0.9851964714957129,0.3977900552486188,0.4533651545796251,0.5979443202100815,BATHROOM METAL SIGN,TOILET METAL SIGN,BATHROOM METAL SIGN → TOILET METAL SIGN
"frozenset({'JUMBO BAG RED RETROSPOT', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'DOTCOM POSTAGE'}),0.015091293007079867,0.04384548503291517,0.012482921376226556,0.8271604938271605,18.86535165949708,1.0,0.0118212363145573,5.532036836595276,0.9615030967867016,0.26871657754010697,0.8192347539364081,0.5559315217011156,"JUMBO BAG RED RETROSPOT, ROSES REGENCY TEACUP AND SAUCER ",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, ROSES REGENCY TEACUP AND SAUCER  → DOTCOM POSTAGE"
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'DOTCOM POSTAGE'})",frozenset({'SUKI  SHOULDER BAG'}),0.017823872810830952,0.03148677182958639,0.010557694696311017,0.5923344947735192,18.81216969397082,1.0,0.009996478479996814,2.375754670811186,0.9640255900020457,0.27243589743589736,0.57908111797648,0.4638201073473118,"DOTCOM POSTAGE, ROSES REGENCY TEACUP AND SAUCER ",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, ROSES REGENCY TEACUP AND SAUCER  → SUKI  SHOULDER BAG"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'NATURAL SLATE HEART CHALKBOARD '})",frozenset({'DOTCOM POSTAGE'}),0.012855545894919886,0.04384548503291517,0.010557694696311017,0.821256038647343,18.730686592492233,1.0,0.009994037051185354,5.3492968810320685,0.9589393630997539,0.22880215343203228,0.8130595436671549,0.5310246198902437,"GREEN REGENCY TEACUP AND SAUCER, NATURAL SLATE HEART CHALKBOARD ",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, NATURAL SLATE HEART CHALKBOARD  → DOTCOM POSTAGE"
frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.02279219972674202,0.024096385542168676,0.010122966091168799,0.444141689373297,18.431880108991827,1.0,0.009573756459199112,1.755669737774628,0.9678045699380656,0.27533783783783783,0.4304167928146129,0.43212239107840106,PLASTERS IN TIN CIRCUS PARADE ,PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN CIRCUS PARADE  → PLASTERS IN TIN STRONGMAN
frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.024096385542168676,0.02279219972674202,0.010122966091168799,0.4201030927835051,18.431880108991823,1.0,0.009573756459199112,1.6851405622489957,0.9690979322881164,0.27533783783783783,0.4065776930409914,0.43212239107840106,PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN CIRCUS PARADE ,PLASTERS IN TIN STRONGMAN → PLASTERS IN TIN CIRCUS PARADE 
"frozenset({'DOTCOM POSTAGE', 'NATURAL SLATE HEART CHALKBOARD '})",frozenset({'SUKI  SHOULDER BAG'}),0.01801018507017762,0.03148677182958639,0.010371382436964352,0.5758620689655172,18.28901584710603,1.0,0.009804299849051045,2.283486472922113,0.9626600580776216,0.265079365079365,0.5620731666869354,0.452625314561654,"DOTCOM POSTAGE, NATURAL SLATE HEART CHALKBOARD ",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, NATURAL SLATE HEART CHALKBOARD  → SUKI  SHOULDER BAG"
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.013600794932306546,0.04229288287169296,0.010495590609862129,0.771689497716895,18.246320546604174,1.0,0.009920373782828174,4.194757173021985,0.9582270799004705,0.23119015047879615,0.7616071780194179,0.509926980870195,"CHARLOTTE BAG SUKI DESIGN, REGENCY CAKESTAND 3 TIER",WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG SUKI DESIGN, REGENCY CAKESTAND 3 TIER → WOODLAND CHARLOTTE BAG"
"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'DOTCOM POSTAGE'})",frozenset({'SUKI  SHOULDER BAG'}),0.019438579058502048,0.03148677182958639,0.011116631474351012,0.5718849840255591,18.162706139604637,1.0,0.010504573370844582,2.2622734359502945,0.9636745899397466,0.27925117004680183,0.5579667850451782,0.46247109161830224,"DOTCOM POSTAGE, RED TOADSTOOL LED NIGHT LIGHT",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, RED TOADSTOOL LED NIGHT LIGHT → SUKI  SHOULDER BAG"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JAM MAKING SET PRINTED'})",frozenset({'DOTCOM POSTAGE'}),0.015091293007079867,0.04384548503291517,0.01198608868463545,0.7942386831275721,18.11449189195491,1.0,0.011324403622966193,4.646910942740034,0.9592722394599822,0.25529100529100535,0.784803278495724,0.533804893971718,"GREEN REGENCY TEACUP AND SAUCER, JAM MAKING SET PRINTED",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, JAM MAKING SET PRINTED → DOTCOM POSTAGE"
"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER SCOTTY DOG DESIGN'})",frozenset({'HAND WARMER OWL DESIGN'}),0.017451248292137622,0.039063470376350766,0.012296609116879891,0.704626334519573,18.03798607064255,1.0,0.011614902796189631,3.2532911424607893,0.9613379863996133,0.2780898876404494,0.6926189645468988,0.5097058540642381,"HAND WARMER BIRD DESIGN, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER OWL DESIGN,"HAND WARMER BIRD DESIGN, HAND WARMER SCOTTY DOG DESIGN → HAND WARMER OWL DESIGN"
"frozenset({'JUMBO BAG RED RETROSPOT', 'BATHROOM METAL SIGN'})",frozenset({'DOTCOM POSTAGE'}),0.014408148056142094,0.04384548503291517,0.011365047820146565,0.7887931034482758,17.9902925661815,1.0,0.01073331558019896,4.527098928007421,0.958220652087831,0.24238410596026488,0.7791079859524641,0.5239999511575657,"BATHROOM METAL SIGN, JUMBO BAG RED RETROSPOT",DOTCOM POSTAGE,"BATHROOM METAL SIGN, JUMBO BAG RED RETROSPOT → DOTCOM POSTAGE"
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.015277605266426532,0.04229288287169296,0.01161346416594212,0.7601626016260162,17.973771235509712,1.0,0.010967330195849183,3.9931517087044663,0.9590148232488115,0.2527027027027027,0.7495712477389348,0.5173793918555926,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES",WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES → WOODLAND CHARLOTTE BAG"
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'RECYCLING BAG RETROSPOT '})",frozenset({'DOTCOM POSTAGE'}),0.015898646130915413,0.04384548503291517,0.012482921376226556,0.7851562500000001,17.907345520538247,1.0,0.011785837525249889,4.450464651483161,0.9594103193486059,0.26412614980289095,0.7753043607105743,0.5349293997875355,"JUMBO BAG WOODLAND ANIMALS, RECYCLING BAG RETROSPOT ",DOTCOM POSTAGE,"JUMBO BAG WOODLAND ANIMALS, RECYCLING BAG RETROSPOT  → DOTCOM POSTAGE"
"frozenset({'HAND WARMER SCOTTY DOG DESIGN', 'HAND WARMER OWL DESIGN'})",frozenset({'HAND WARMER BIRD DESIGN'}),0.02055645261458204,0.033411998509501925,0.012296609116879891,0.5981873111782477,17.903368186974248,1.0,0.011609776952760829,2.4055686352883825,0.9639601903250372,0.2950819672131148,0.5842978723073853,0.48310852547759975,"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER BIRD DESIGN,"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN → HAND WARMER BIRD DESIGN"
frozenset({'IVORY DINER WALL CLOCK'}),frozenset({'RED DINER WALL CLOCK'}),0.02359955285057757,0.02602161222208421,0.010992423301453235,0.4657894736842105,17.900100489888203,1.0,0.010378324888560924,1.8232107751507782,0.9669540756520246,0.28456591639871376,0.4515170633975105,0.4441119206129883,IVORY DINER WALL CLOCK,RED DINER WALL CLOCK,IVORY DINER WALL CLOCK → RED DINER WALL CLOCK
frozenset({'RED DINER WALL CLOCK'}),frozenset({'IVORY DINER WALL CLOCK'}),0.02602161222208421,0.02359955285057757,0.010992423301453235,0.4224343675417661,17.900100489888203,1.0,0.010378324888560924,1.6905445758496198,0.9693586671810962,0.28456591639871376,0.40847463338999607,0.4441119206129883,RED DINER WALL CLOCK,IVORY DINER WALL CLOCK,RED DINER WALL CLOCK → IVORY DINER WALL CLOCK
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG WOODLAND'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.013662899018755434,0.04229288287169296,0.010309278350515464,0.7545454545454545,17.84095581364304,1.0,0.009731434962627471,3.901769736448658,0.9570249263013519,0.2258503401360544,0.7437060442961486,0.4991523161126685,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG WOODLAND",WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG WOODLAND → WOODLAND CHARLOTTE BAG"
"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.01341448267295988,0.04384548503291517,0.01043348652341324,0.7777777777777778,17.739062008183822,1.0,0.009845322024151677,4.302695317351882,0.9564576176687469,0.22281167108753316,0.7675875407753818,0.5078690588605603,"GREEN REGENCY TEACUP AND SAUCER, RECIPE BOX PANTRY YELLOW DESIGN",DOTCOM POSTAGE,"GREEN REGENCY TEACUP AND SAUCER, RECIPE BOX PANTRY YELLOW DESIGN → DOTCOM POSTAGE"
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG WOODLAND'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.014780772574835423,0.04229288287169296,0.011054527387902123,0.7478991596638656,17.683806562272487,1.0,0.010429405904641477,3.798904897942285,0.9576052343798694,0.2402159244264507,0.7367662453088362,0.5046397413590987,"LUNCH BAG WOODLAND, RED RETROSPOT CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,"LUNCH BAG WOODLAND, RED RETROSPOT CHARLOTTE BAG → WOODLAND CHARLOTTE BAG"
"frozenset({'RECYCLING BAG RETROSPOT ', 'DOTCOM POSTAGE'})",frozenset({'SUKI  SHOULDER BAG'}),0.020991181219724257,0.03148677182958639,0.011675568252391008,0.5562130177514794,17.664974382316213,1.0,0.011014623718892051,2.1823831408106655,0.9636182899901202,0.28614916286149167,0.5417853165652017,0.4635108481262328,"DOTCOM POSTAGE, RECYCLING BAG RETROSPOT ",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, RECYCLING BAG RETROSPOT  → SUKI  SHOULDER BAG"
"frozenset({'RECYCLING BAG RETROSPOT ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'DOTCOM POSTAGE'}),0.015774437958017636,0.04384548503291517,0.012172400943982115,0.7716535433070867,17.599384354576074,1.0,0.011480763060591204,4.187297358648959,0.9582964180119296,0.2565445026178011,0.761182473001475,0.5246369699538267,"JUMBO SHOPPER VINTAGE RED PAISLEY, RECYCLING BAG RETROSPOT ",DOTCOM POSTAGE,"JUMBO SHOPPER VINTAGE RED PAISLEY, RECYCLING BAG RETROSPOT  → DOTCOM POSTAGE"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE'})",frozenset({'SUKI  SHOULDER BAG'}),0.02055645261458204,0.03148677182958639,0.011365047820146565,0.552870090634441,17.55880512701335,1.0,0.010717791487045516,2.166066746786533,0.9628411142676275,0.2793893129770992,0.5383337094835376,0.4569084180982856,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER",SUKI  SHOULDER BAG,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER → SUKI  SHOULDER BAG"
